plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,plume_png_object,plume_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20220627t161733-B,42.31031,-82.053937,2022-06-27T16:17:33+00,Solid Waste (6A),CH4,mf,"[-82.0593607032539, 42.3055467142597, -82.04633587299628, 42.315136455787034]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220627t161733-C,42.307638,-82.045969,2022-06-27T16:17:33+00,Solid Waste (6A),CH4,mf,"[-82.05125409634456, 42.3016833807764, -82.03834440500738, 42.31123081066476]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220627t163536-A,42.088338,-82.865653,2022-06-27T16:35:36+00,Solid Waste (6A),CH4,mf,"[-82.86817657030727, 42.08252978651986, -82.8548019044372, 42.092413189141716]",ang,,,963.7415542,370.0887869,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220627t163536-B,42.089546,-82.864357,2022-06-27T16:35:36+00,Solid Waste (6A),CH4,mf,"[-82.87102582282508, 42.08493366406012, -82.85793526677462, 42.09460587051297]",ang,,,591.5549239,479.3449029,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220627t163654p0000-A,47.972826,-103.203271,2022-06-27T16:36:54+00,Oil & Gas (1B2),CH4,mf,"[-103.21060689139419, 47.96770389281976, -103.19537891402854, 47.977898769412555]",GAO,,,951.9103045,204.199478,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220627t165840p0000-A,48.006601,-103.389411,2022-06-27T16:58:40+00,Oil & Gas (1B2),CH4,mf,"[-103.39572771348415, 48.00148258216584, -103.3805563004302, 48.01163294844454]",GAO,,,921.8825779,377.783916,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220627t171557p0000-A,48.006602,-103.389418,2022-06-27T17:15:57+00,Oil & Gas (1B2),CH4,mf,"[-103.39600270406393, 48.001261487041226, -103.38083135491024, 48.01141185407858]",GAO,,,665.9538803,251.3350401,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220627t173742p0000-A,48.051505,-103.219657,2022-06-27T17:37:42+00,Oil & Gas (1B2),CH4,mf,"[-103.22499089927642, 48.046386475934355, -103.20973963437166, 48.05662628265774]",GAO,,,416.2996651,96.79140097,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220627t175441p0000-A,48.053085,-102.872965,2022-06-27T17:54:41+00,Oil & Gas (1B2),CH4,mf,"[-102.87997732592416, 48.048450931430594, -102.86465958241628, 48.05868985474966]",GAO,,,1535.473059,670.5193824,,,,,hrrr,Global Airborne Observatory,ASU GDCS
ang20220628t132627-A,45.746227,-73.539402,2022-06-28T13:26:27+00,Solid Waste (6A),CH4,mf,"[-73.54333834602346, 45.73781598535926, -73.52387085851673, 45.7514446478071]",ang,,,1850.207732,716.0989091,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220628t132627-B,45.748605,-73.539878,2022-06-28T13:26:27+00,Solid Waste (6A),CH4,mf,"[-73.5471464217621, 45.74347902605591, -73.53311663574765, 45.75326916203005]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220628t195131-A,45.746964,-73.535219,2022-06-28T19:51:31+00,Solid Waste (6A),CH4,mf,"[-73.53932199681473, 45.74256265344866, -73.52464334399484, 45.7527607807266]",ang,,,1333.257738,228.6421972,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220628t195131-B,45.74947,-73.536625,2022-06-28T19:51:31+00,Solid Waste (6A),CH4,mf,"[-73.54383717726567, 45.74442134122329, -73.52928691585356, 45.75457446611695]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t135047-A,42.809409,-81.33205,2022-06-30T13:50:47+00,Solid Waste (6A),CH4,mfm,"[-81.33883237967586, 42.804780548251614, -81.32489708693763, 42.81504949354771]",ang,,,2271.808724,450.7309799,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t140204-A,42.976333,-81.869478,2022-06-30T14:02:04+00,Solid Waste (6A),CH4,mf,"[-81.87710777054569, 42.97167711492655, -81.86238427022082, 42.9824492202921]",ang,,,2362.505948,454.3187282,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t141354-A,42.312428,-82.05467,2022-06-30T14:13:54+00,Solid Waste (6A),CH4,mf,"[-82.06238749876296, 42.306881338461395, -82.048439766521, 42.317241379494604]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t142605-A,42.089561,-82.865516,2022-06-30T14:26:05+00,Solid Waste (6A),CH4,mf,"[-82.87568673977276, 42.08531336125811, -82.84980384290526, 42.104519384741764]",ang,,,1595.323047,436.5726552,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t142605-B,42.088737,-82.863981,2022-06-30T14:26:05+00,Solid Waste (6A),CH4,mf,"[-82.87119885244736, 42.08397692957931, -82.85690469671324, 42.09463136653191]",ang,,,1042.910467,433.9534078,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t143313-A,42.164597,-83.207467,2022-06-30T14:33:13+00,Solid Waste (6A),CH4,mf,"[-83.21499707868797, 42.15979146075628, -83.20056186996071, 42.170491027016034]",ang,,,2236.194406,526.7958364,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t144452-A,42.762924,-82.746817,2022-06-30T14:44:52+00,Solid Waste (6A),CH4,mf,"[-82.75341917087643, 42.758492781045256, -82.7392487141436, 42.76894199303386]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t145143-A,42.905407,-82.591398,2022-06-30T14:51:43+00,Solid Waste (6A),CH4,mf,"[-82.59873502999817, 42.900184543636826, -82.58446900575694, 42.91058827393733]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t151457-A,42.402084,-83.553195,2022-06-30T15:14:57+00,Solid Waste (6A),CH4,mf,"[-83.55963214297425, 42.39759845290449, -83.54570214238163, 42.40792960109071]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t152222-A,42.262317,-83.433016,2022-06-30T15:22:22+00,Solid Waste (6A),CH4,mf,"[-83.43719362383916, 42.25837477599491, -83.42301542778638, 42.268867467090956]",ang,,,2680.967607,612.6867554,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t152222-C,42.269862,-83.453896,2022-06-30T15:22:22+00,Solid Waste (6A),CH4,mf,"[-83.46111609879591, 42.26448011784916, -83.44693655722888, 42.275018604162625]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t153039-A,42.095014,-83.432541,2022-06-30T15:30:39+00,Solid Waste (6A),CH4,mf,"[-83.43940326010149, 42.08974319790563, -83.42532435601304, 42.10019023370845]",ang,,,124.5734423,29.54483195,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t155159-A,41.517563,-84.585494,2022-06-30T15:51:59+00,Solid Waste (6A),CH4,mf,"[-84.5925200510001, 41.51346579167744, -84.57844080230345, 41.52396164444982]",ang,,,161.1110363,58.1662136,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t162531-A,41.31046,-82.1732,2022-06-30T16:25:31+00,Solid Waste (6A),CH4,mf,"[-82.17887191708331, 41.30491654349511, -82.16513948630723, 41.3152774736201]",ang,,,573.1922511,124.803946,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t163400-A,40.972887,-82.483583,2022-06-30T16:34:00+00,Solid Waste (6A),CH4,mf,"[-82.49010958445712, 40.96857343652525, -82.47653736263615, 40.97877566865425]",ang,,,1092.319744,263.6765686,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t163400-B,40.971249,-82.480332,2022-06-30T16:34:00+00,Solid Waste (6A),CH4,mf,"[-82.48981151032334, 40.96853221669331, -82.47623929569362, 40.97873444979096]",ang,,,329.9591823,82.83602756,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t163400-C,40.965798,-82.485942,2022-06-30T16:34:00+00,Solid Waste (6A),CH4,mf,"[-82.49302323579585, 40.96078765717586, -82.47963118139602, 40.970944945059834]",ang,,,220.4176478,66.5651336,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t163400-D,40.97072,-82.485041,2022-06-30T16:34:00+00,Solid Waste (6A),CH4,mf,"[-82.49010958445712, 40.96857343652525, -82.47653736263615, 40.97877566865425]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t164245-A,40.820196,-82.870715,2022-06-30T16:42:45+00,Solid Waste (6A),CH4,mf,"[-82.87762807786957, 40.81484871434118, -82.86387866194937, 40.82529964325169]",ang,,,165.4688653,8.482981841,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t165936-B,40.49834,-81.51725,2022-06-30T16:59:36+00,Solid Waste (6A),CH4,mf,"[-81.54115823692311, 40.49279759867095, -81.50461100652326, 40.52058555775595]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t170635-A,40.427386,-80.917378,2022-06-30T17:06:35+00,Solid Waste (6A),CH4,mf,"[-80.92472528107808, 40.425690193559774, -80.91137701817887, 40.435805804589734]",ang,,,1353.400903,294.0362356,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t171928-A,40.994355,-80.534395,2022-06-30T17:19:28+00,Solid Waste (6A),CH4,mf,"[-80.54068056567296, 40.99101252927304, -80.5273385193122, 41.0010825032536]",ang,,,620.0899697,198.3825441,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t171928-B,40.996782,-80.532594,2022-06-30T17:19:28+00,Solid Waste (6A),CH4,mf,"[-80.54050224465027, 40.99101172589764, -80.5272196342842, 41.00108179605914]",ang,,,716.0368715,252.1823789,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t171928-C,40.996169,-80.52876,2022-06-30T17:19:28+00,Solid Waste (6A),CH4,mf,"[-80.53408436285356, 40.990715768513404, -80.52074237949776, 41.000785740272114]",ang,,,1186.979675,320.9922687,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t174018-A,40.428551,-80.919883,2022-06-30T17:40:18+00,Solid Waste (6A),CH4,mf,"[-80.92708405578617, 40.4243671292551, -80.91391324460841, 40.43443778287768]",ang,,,1732.110046,278.1496675,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t174018-C,40.427034,-80.914707,2022-06-30T17:40:18+00,Solid Waste (6A),CH4,mf,"[-80.92160475218125, 40.42233645484323, -80.90843433349846, 40.43240711242562]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t174841-A,40.497623,-81.520797,2022-06-30T17:48:41+00,Solid Waste (6A),CH4,mf,"[-81.54134599984482, 40.4928380131814, -81.50425585363054, 40.521038663728866]",ang,,,4099.177777,1138.769789,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t194620-B,40.993305,-80.528714,2022-06-30T19:46:20+00,Solid Waste (6A),CH4,mfm,"[-80.53470609993506, 40.989365606071665, -80.52142382166866, 40.999435675904934]",ang,,,547.9362529,118.8521279,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t194620-C,40.992976,-80.533628,2022-06-30T19:46:20+00,Solid Waste (6A),CH4,mf,"[-80.54072150433294, 40.98767821569895, -80.52743969175532, 40.99770323839013]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t195902-A,40.42748,-80.918231,2022-06-30T19:59:02+00,Solid Waste (6A),CH4,mf,"[-80.92387256676913, 40.42513574607142, -80.9107017373974, 40.43516134404517]",ang,,,2073.274731,649.6403841,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t200716-A,40.496028,-81.522057,2022-06-30T20:07:16+00,Solid Waste (6A),CH4,mf,"[-81.52816247283509, 40.49419965283514, -81.51169963044687, 40.50676386121189]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220630t202314-A,40.97378,-82.483484,2022-06-30T20:23:14+00,Solid Waste (6A),CH4,mf,"[-82.48971687837236, 40.96763363538851, -82.47614484687378, 40.97783586978457]",ang,,,1324.59714,222.8775989,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t203229-A,40.820732,-82.870055,2022-06-30T20:32:29+00,Solid Waste (6A),CH4,mf,"[-82.87701389695731, 40.81573602405306, -82.86353405060414, 40.82593699721264]",ang,,,354.9124372,184.6978137,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220630t205522-A,41.308802,-82.170455,2022-06-30T20:55:22+00,Solid Waste (6A),CH4,mf,"[-82.1778243713246, 41.30352978099294, -82.16390912659647, 41.31393656040157]",ang,,,2394.317281,808.4724971,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220720t140540p0000-A,40.818272,-82.872506,2022-07-20T14:05:40+00,Solid Waste (6A),CH4,mf,"[-82.87939061953803, 40.81288847668502, -82.86425065403739, 40.82434614057141]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220720t141304p0000-A,40.972769,-82.482489,2022-07-20T14:13:04+00,Solid Waste (6A),CH4,mf,"[-82.48922003111049, 40.968524569411684, -82.47293683484142, 40.98086774294361]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220720t143028p0000-A,41.310718,-82.170058,2022-07-20T14:30:28+00,Solid Waste (6A),CH4,mf,"[-82.1779631459418, 41.305755973020695, -82.16252032786174, 41.31730619689447]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220721t140940p0000-A,41.306695,-82.168577,2022-07-21T14:09:40+00,Solid Waste (6A),CH4,mf,"[-82.17584416896473, 41.30036409338286, -82.15659114264663, 41.31487587112314]",GAO,,,5024.475196,1741.176489,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220721t141928p0000-A,41.343552,-82.596305,2022-07-21T14:19:28+00,Solid Waste (6A),CH4,mf,"[-82.60355276993431, 41.33779881082813, -82.58829489681905, 41.34925385017548]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220721t144724p0000-A,42.261683,-83.431114,2022-07-21T14:47:24+00,Solid Waste (6A),CH4,mf,,GAO,,,4442.520785,1219.487534,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220721t150946p0000-A,42.756221,-82.74708,2022-07-21T15:09:46+00,Solid Waste (6A),CH4,mf,"[-82.75415213439031, 42.75033856800869, -82.73855104610138, 42.76179367698959]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220722t144241p0000-C,40.427275,-80.914069,2022-07-22T14:42:41+00,Solid Waste (6A),CH4,mfm,"[-80.92265946743655, 40.42215175006346, -80.90724389393361, 40.43393571342848]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220722t144241p0000-D,40.429243,-80.911443,2022-07-22T14:42:41+00,Solid Waste (6A),CH4,mf,"[-80.91812617333181, 40.424338031110146, -80.902774960716, 40.43597402426008]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220722t144822p0000-A,40.427365,-80.916956,2022-07-22T14:48:22+00,Solid Waste (6A),CH4,mf,"[-80.92486926041501, 40.42207033098932, -80.9094536703297, 40.433854321294945]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220722t144822p0000-B,40.428387,-80.912598,2022-07-22T14:48:22+00,Solid Waste (6A),CH4,mf,"[-80.9185313616358, 40.42267286522935, -80.90305081435173, 40.434456891404544]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220722t152704p0000-B,39.133561,-82.476506,2022-07-22T15:27:04+00,Solid Waste (6A),CH4,mf,"[-82.48370628352629, 39.128137060299345, -82.4687463530128, 39.139741069812004]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220722t153736p0000-A,39.082421,-82.956074,2022-07-22T15:37:36+00,Solid Waste (6A),CH4,mf,"[-82.96048607900322, 39.0770710072167, -82.94546828376114, 39.08872833948438]",GAO,,,3608.492239,1061.830122,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220722t161649p0000-A,39.269993,-84.600287,2022-07-22T16:16:49+00,Solid Waste (6A),CH4,mf,"[-84.60722572303688, 39.26438037756157, -84.59266544712706, 39.27565252902427]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220722t161649p0000-B,39.268022,-84.598537,2022-07-22T16:16:49+00,Solid Waste (6A),CH4,mf,"[-84.60531696561438, 39.262357806741974, -84.59062923751279, 39.27377838393434]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220722t161649p0000-C,39.269382,-84.597203,2022-07-22T16:16:49+00,Solid Waste (6A),CH4,mf,"[-84.60307008234386, 39.26474079459901, -84.5885097560685, 39.27601292707956]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220722t161649p0000-E,39.271581,-84.598301,2022-07-22T16:16:49+00,Solid Waste (6A),CH4,mf,"[-84.60565647978557, 39.26553732638826, -84.59109597422842, 39.27680946953201]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
ang20220820t172051-A,53.681404,-110.671554,2022-08-20T17:20:51+00,Oil & Gas (1B2),CH4,mf,"[-110.67617983291169, 53.677946110995194, -110.66531445954801, 53.684381433660064]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220820t190040-A,53.795927,-110.785344,2022-08-20T19:00:40+00,Oil & Gas (1B2),CH4,mf,"[-110.7914625637839, 53.79281098866765, -110.78056766237437, 53.79924618855018]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220820t194004-A,53.838393,-110.461691,2022-08-20T19:40:04+00,Oil & Gas (1B2),CH4,mf,"[-110.4675070425554, 53.83529214695678, -110.45650365818217, 53.841784834220825]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220821t175340-A,53.484458,-109.455919,2022-08-21T17:53:40+00,Oil & Gas (1B2),CH4,mf,"[-109.46101397766799, 53.481363681867606, -109.45069449551781, 53.48750419844008]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220821t180910-A,53.473199,-109.870344,2022-08-21T18:09:10+00,Oil & Gas (1B2),CH4,mf,"[-109.87547578458206, 53.47002338630498, -109.86524914399878, 53.47611028882013]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220821t180910-B,53.472496,-109.337026,2022-08-21T18:09:10+00,Oil & Gas (1B2),CH4,mf,"[-109.34252140890351, 53.46910079199675, -109.33220506729383, 53.47524121423074]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220821t185247-A,53.428815,-109.595493,2022-08-21T18:52:47+00,Oil & Gas (1B2),CH4,mf,"[-109.60085065769036, 53.42520913918915, -109.59058983670198, 53.43132283126646]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220821t201541-A,53.125922,-109.758432,2022-08-21T20:15:41+00,Oil & Gas (1B2),CH4,mf,"[-109.76352594765449, 53.12282741667982, -109.75338188800282, 53.12891445176902]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220821t205603-A,53.165518,-109.991954,2022-08-21T20:56:03+00,Oil & Gas (1B2),CH4,mf,"[-109.99859004030591, 53.1612698944585, -109.98809819545241, 53.1675599736489]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t171314-A,53.353676,-109.195659,2022-08-22T17:13:14+00,Oil & Gas (1B2),CH4,mf,"[-109.20137604668265, 53.34999946808214, -109.19030650925642, 53.35657791770531]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t180634-A,53.296867,-109.401354,2022-08-22T18:06:34+00,Oil & Gas (1B2),CH4,mf,"[-109.40728651232287, 53.293578581684116, -109.39666995156364, 53.29992378800176]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t180634-B,53.296913,-109.395943,2022-08-22T18:06:34+00,Oil & Gas (1B2),CH4,mf,"[-109.40151330252979, 53.29372422508287, -109.39094328203875, 53.300041596166025]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t183354-A,53.283454,-109.810894,2022-08-22T18:33:54+00,Oil & Gas (1B2),CH4,mf,"[-109.81633503816235, 53.280089557308074, -109.80581440890165, 53.286379417879324]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t184807-A,53.262504,-109.939125,2022-08-22T18:48:07+00,Electricity Generation (1A1),CH4,mf,"[-109.9442762150416, 53.25941406657606, -109.9341446773288, 53.265501183766176]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t184807-B,53.262224,-109.568969,2022-08-22T18:48:07+00,Oil & Gas (1B2),CH4,mf,"[-109.5743617733179, 53.25898753618299, -109.5641407826652, 53.26512821548788]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t190151-A,53.259018,-109.940445,2022-08-22T19:01:51+00,Electricity Generation (1A1),CH4,mf,"[-109.94780712561796, 53.254368762523626, -109.9352903813517, 53.261883350051335]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t190151-B,53.245323,-109.548242,2022-08-22T19:01:51+00,Oil & Gas (1B2),CH4,mf,"[-109.55328530373839, 53.24222136215291, -109.54306832638875, 53.24836203651367]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t190151-C,53.244374,-109.834531,2022-08-22T19:01:51+00,Oil & Gas (1B2),CH4,mf,"[-109.83978379159224, 53.24136449696926, -109.82961165285268, 53.247451533249]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t191553-A,53.244241,-109.834332,2022-08-22T19:15:53+00,Oil & Gas (1B2),CH4,mf,"[-109.83954917709578, 53.241050255719266, -109.82937711292418, 53.24713729207636]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t191553-B,53.232355,-109.195557,2022-08-22T19:15:53+00,Oil & Gas (1B2),CH4,mf,"[-109.20078327933123, 53.22928539218384, -109.19056977194343, 53.23542583654594]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t191553-C,53.230981,-109.383256,2022-08-22T19:15:53+00,Oil & Gas (1B2),CH4,mf,"[-109.38835134726057, 53.22797867550033, -109.37809286130755, 53.23411929837319]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t191553-D,53.223691,-109.165092,2022-08-22T19:15:53+00,Oil & Gas (1B2),CH4,mf,"[-109.17018381630903, 53.220620021104374, -109.15997241815619, 53.226760439903]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t193055-A,53.217763,-109.384539,2022-08-22T19:30:55+00,Oil & Gas (1B2),CH4,mf,"[-109.38990538059738, 53.21443438340067, -109.37921535812511, 53.22080749610454]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t195556-A,53.913913,-110.434338,2022-08-22T19:55:56+00,Oil & Gas (1B2),CH4,mf,"[-110.44059731988852, 53.91019326249775, -110.43035487477326, 53.91622616566879]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220822t200939-A,53.893976,-110.42638,2022-08-22T20:09:39+00,Oil & Gas (1B2),CH4,mf,"[-110.43238600648392, 53.890728320844666, -110.42214831280742, 53.89676123570242]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220824t183643-A,53.312792,-114.328457,2022-08-24T18:36:43+00,Coal Mining (1B1a),CH4,mf,"[-114.33751229309736, 53.307710996746906, -114.31966034372891, 53.318376511759055]",ang,,,167.320561,61.10162719,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220902t191224-A,49.725536,-114.802378,2022-09-02T19:12:24+00,Coal Mining (1B1a),CH4,mf,"[-114.8138150042889, 49.71856880721959, -114.79113084067707, 49.733232869977165]",ang,,,1047.376963,383.4517132,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220902t193554-A,50.191659,-114.871544,2022-09-02T19:35:54+00,Coal Mining (1B1a),CH4,mf,"[-114.87994813802534, 50.185855529142835, -114.86317347327542, 50.19659512828032]",ang,,,796.8551226,248.431673,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220902t193554-B,50.193976,-114.874531,2022-09-02T19:35:54+00,Coal Mining (1B1a),CH4,mf,"[-114.88337433318185, 50.18909867860823, -114.86659864434571, 50.199791515582824]",ang,,,932.1606729,283.3068264,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220902t193554-C,50.194256,-114.876864,2022-09-02T19:35:54+00,Coal Mining (1B1a),CH4,mf,"[-114.88381937648212, 50.18891967345808, -114.86704362572814, 50.19965927868465]",ang,,,589.148365,223.2129911,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220902t193554-D,50.195308,-114.87122,2022-09-02T19:35:54+00,Coal Mining (1B1a),CH4,mf,"[-114.87977010667777, 50.18987480524607, -114.8629941604606, 50.2005676324579]",ang,,,459.0117719,205.3082671,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220902t193554-E,50.188567,-114.902655,2022-09-02T19:35:54+00,Coal Mining (1B1a),CH4,mf,"[-114.92768029597103, 50.17918149448792, -114.88318897558234, 50.20771142246808]",ang,,,971.2712059,358.9090584,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220902t193554-F,50.183065,-114.899955,2022-09-02T19:35:54+00,Coal Mining (1B1a),CH4,mf,"[-114.92935888456066, 50.17897559016769, -114.8814385586767, 50.20965350727741]",ang,,,905.3892863,301.605692,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220902t193554-G,50.123689,-114.883974,2022-09-02T19:35:54+00,Coal Mining (1B1a),CH4,mf,"[-114.89245756628046, 50.118448947481426, -114.87577920591004, 50.129141960712424]",ang,,,106.1340086,27.70740085,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220902t193554-H,50.119769,-114.879841,2022-09-02T19:35:54+00,Coal Mining (1B1a),CH4,mf,"[-114.88812777226865, 50.11434773179936, -114.87137814085285, 50.125040665150756]",ang,,,150.3115953,45.87326723,,,,,hrrr,AVIRIS-NG,NASA-JPL
